1015,6.5964,-0.315,-0.44357,488.3,602.58,346.63,-90,242,-21.24,-24669,-7.2757e+05,60,140,18.137,1.0609e+05,4.4557e+05,60,140,18.137,1.0309e+05,-4.33e+05
1015.5,6.5962,-0.31483,-0.44325,487.37,605.75,346.41,-90,242,-21.24,-24669,-7.2757e+05,60,140,18.137,1.0609e+05,4.4559e+05,60,140,18.137,1.031e+05,-4.3303e+05
1016,6.5961,-0.31467,-0.44293,486.44,608.91,346.19,-90,242,-21.24,-24670,-7.2758e+05,60,140,18.137,1.061e+05,4.4562e+05,60,140,18.137,1.0311e+05,-4.3307e+05
1016.5,6.5959,-0.3145,-0.44259,485.49,612.08,345.97,-90,242,-21.24,-24670,-7.2758e+05,60,140,18.137,1.0611e+05,4.4565e+05,60,140,18.137,1.0312e+05,-4.3311e+05
1017,6.5957,-0.31433,-0.44225,484.53,615.24,345.75,-90,242,-21.24,-24670,-7.2759e+05,60,140,18.137,1.0611e+05,4.4568e+05,60,140,18.137,1.0313e+05,-4.3315e+05
1017.5,6.5955,-0.31415,-0.4419,483.56,618.39,345.53,-90,242,-21.24,-24670,-7.2759e+05,60,140,18.137,1.0612e+05,4.4571e+05,60,140,18.137,1.0314e+05,-4.3319e+05
1018,6.5953,-0.31397,-0.44154,482.58,621.54,345.31,-90,242,-21.24,-24670,-7.276e+05,60,140,18.137,1.0613e+05,4.4574e+05,60,140,18.137,1.0315e+05,-4.3323e+05
1018.5,6.5951,-0.31379,-0.44117,481.59,624.69,345.09,-90,242,-21.24,-24670,-7.2761e+05,60,140,18.137,1.0614e+05,4.4577e+05,60,140,18.137,1.0316e+05,-4.3327e+05
1019,6.5949,-0.31361,-0.44079,480.58,627.84,344.87,-90,242,-21.24,-24671,-7.2761e+05,60,140,18.137,1.0614e+05,4.458e+05,60,140,18.137,1.0317e+05,-4.3331e+05
1019.5,6.5947,-0.31343,-0.44041,479.56,630.98,344.65,-90,242,-21.24,-24671,-7.2762e+05,60,140,18.137,1.0615e+05,4.4584e+05,60,140,18.137,1.0318e+05,-4.3336e+05
1020,6.5945,-0.31324,-0.44002,478.53,634.11,344.43,-90,242,-21.24,-24671,-7.2762e+05,60,140,18.137,1.0616e+05,4.4587e+05,60,140,18.137,1.0319e+05,-4.334e+05
1020.5,6.5943,-0.31305,-0.43962,477.49,637.24,344.21,-90,242,-21.24,-24671,-7.2763e+05,60,140,18.137,1.0617e+05,4.4591e+05,60,140,18.137,1.032e+05,-4.3345e+05
1021,6.5941,-0.31285,-0.43922,476.43,640.37,343.99,-90,242,-21.24,-24671,-7.2763e+05,60,140,18.137,1.0618e+05,4.4594e+05,60,140,18.137,1.0321e+05,-4.3349e+05
1021.5,6.5939,-0.31266,-0.43881,475.37,643.5,343.77,-90,242,-21.24,-24672,-7.2764e+05,60,140,18.137,1.0619e+05,4.4598e+05,60,140,18.137,1.0322e+05,-4.3354e+05
1022,6.5937,-0.31246,-0.43839,474.29,646.62,343.55,-90,242,-21.24,-24672,-7.2765e+05,60,140,18.137,1.0619e+05,4.4601e+05,60,140,18.137,1.0324e+05,-4.3359e+05
1022.5,6.5935,-0.31226,-0.43797,473.2,649.73,343.33,-90,242,-21.24,-24672,-7.2765e+05,60,140,18.137,1.062e+05,4.4605e+05,60,140,18.137,1.0325e+05,-4.3364e+05
1023,6.5932,-0.31206,-0.43754,472.1,652.84,343.11,-90,242,-21.24,-24672,-7.2766e+05,60,140,18.137,1.0621e+05,4.4609e+05,60,140,18.137,1.0326e+05,-4.3369e+05
1023.5,6.593,-0.31185,-0.4371,470.99,655.95,342.89,-90,242,-21.24,-24672,-7.2766e+05,60,140,18.137,1.0622e+05,4.4613e+05,60,140,18.137,1.0327e+05,-4.3374e+05
1024,6.5928,-0.31165,-0.43666,469.86,659.05,342.67,-90,242,-21.24,-24673,-7.2767e+05,60,140,18.137,1.0623e+05,4.4617e+05,60,140,18.137,1.0328e+05,-4.3379e+05
1024.5,6.5925,-0.31144,-0.43622,468.72,662.15,342.45,-90,242,-21.24,-24673,-7.2768e+05,60,140,18.137,1.0624e+05,4.4621e+05,60,140,18.137,1.033e+05,-4.3384e+05
1025,6.5923,-0.31123,-0.43577,467.58,665.24,342.24,-90,242,-21.24,-24673,-7.2768e+05,60,140,18.137,1.0625e+05,4.4625e+05,60,140,18.137,1.0331e+05,-4.339e+05
1025.5,6.592,-0.31101,-0.43531,466.42,668.33,342.02,-90,242,-21.24,-24673,-7.2769e+05,60,140,18.137,1.0626e+05,4.4629e+05,60,140,18.137,1.0332e+05,-4.3395e+05
1026,6.5918,-0.3108,-0.43485,465.24,671.42,341.8,-90,242,-21.24,-24673,-7.2769e+05,60,140,18.137,1.0627e+05,4.4633e+05,60,140,18.137,1.0333e+05,-4.34e+05
1026.5,6.5915,-0.31058,-0.43438,464.06,674.5,341.58,-90,242,-21.24,-24674,-7.277e+05,60,140,18.137,1.0628e+05,4.4637e+05,60,140,18.137,1.0335e+05,-4.3406e+05
1027,6.5913,-0.31036,-0.43391,462.87,677.57,341.37,-90,242,-21.24,-24674,-7.2771e+05,60,140,18.137,1.0629e+05,4.4641e+05,60,140,18.137,1.0336e+05,-4.3411e+05
1027.5,6.591,-0.31014,-0.43344,461.66,680.64,341.15,-90,242,-21.24,-24674,-7.2771e+05,60,140,18.137,1.063e+05,4.4646e+05,60,140,18.137,1.0337e+05,-4.3417e+05
1028,6.5908,-0.30992,-0.43296,460.44,683.71,340.93,-90,242,-21.24,-24674,-7.2772e+05,60,140,18.137,1.0631e+05,4.465e+05,60,140,18.137,1.0339e+05,-4.3423e+05
1028.5,6.5905,-0.3097,-0.43248,459.21,686.77,340.72,-90,242,-21.24,-24675,-7.2773e+05,60,140,18.137,1.0632e+05,4.4655e+05,60,140,18.137,1.034e+05,-4.3428e+05
1029,6.5902,-0.30948,-0.43199,457.97,689.83,340.5,-90,242,-21.24,-24675,-7.2773e+05,60,140,18.137,1.0633e+05,4.4659e+05,60,140,18.137,1.0341e+05,-4.3434e+05
1029.5,6.59,-0.30925,-0.4315,456.72,692.88,340.28,-90,242,-21.24,-24675,-7.2774e+05,60,140,18.137,1.0634e+05,4.4663e+05,60,140,18.137,1.0343e+05,-4.344e+05
1030,6.5897,-0.30902,-0.43101,455.46,695.93,340.07,-90,242,-21.24,-24675,-7.2775e+05,60,140,18.137,1.0635e+05,4.4668e+05,60,140,18.137,1.0344e+05,-4.3446e+05
1030.5,6.5894,-0.30879,-0.43051,454.18,698.97,339.85,-90,242,-21.24,-24675,-7.2775e+05,60,140,18.137,1.0636e+05,4.4673e+05,60,140,18.137,1.0346e+05,-4.3452e+05
1031,6.5891,-0.30857,-0.43001,452.9,702.01,339.64,-90,242,-21.24,-24676,-7.2776e+05,60,140,18.137,1.0637e+05,4.4677e+05,60,140,18.137,1.0347e+05,-4.3458e+05
1031.5,6.5889,-0.30834,-0.42951,451.6,705.04,339.42,-90,242,-21.24,-24676,-7.2777e+05,60,140,18.137,1.0639e+05,4.4682e+05,60,140,18.137,1.0349e+05,-4.3464e+05
1032,6.5886,-0.30811,-0.42901,450.29,708.07,339.21,-90,242,-21.24,-24676,-7.2777e+05,60,140,18.137,1.064e+05,4.4687e+05,60,140,18.137,1.035e+05,-4.347e+05
1032.5,6.5883,-0.30787,-0.4285,448.98,711.09,339,-90,242,-21.24,-24676,-7.2778e+05,60,140,18.137,1.0641e+05,4.4691e+05,60,140,18.137,1.0351e+05,-4.3476e+05
1033,6.588,-0.30764,-0.42799,447.64,714.11,338.78,-90,242,-21.24,-24677,-7.2779e+05,60,140,18.137,1.0642e+05,4.4696e+05,60,140,18.137,1.0353e+05,-4.3482e+05
1033.5,6.5877,-0.30741,-0.42747,446.3,717.12,338.57,-90,242,-21.24,-24677,-7.2779e+05,60,140,18.137,1.0643e+05,4.4701e+05,60,140,18.137,1.0354e+05,-4.3489e+05
1034,6.5874,-0.30717,-0.42696,444.95,720.13,338.35,-90,242,-21.24,-24677,-7.278e+05,60,140,18.137,1.0644e+05,4.4706e+05,60,140,18.137,1.0356e+05,-4.3495e+05
1034.5,6.5872,-0.30694,-0.42644,443.59,723.13,338.14,-90,242,-21.24,-24677,-7.2781e+05,60,140,18.137,1.0645e+05,4.471e+05,60,140,18.137,1.0357e+05,-4.3501e+05
1035,6.5869,-0.3067,-0.42592,442.21,726.13,337.93,-90,242,-21.24,-24678,-7.2781e+05,60,140,18.137,1.0646e+05,4.4715e+05,60,140,18.137,1.0359e+05,-4.3507e+05
1035.5,6.5866,-0.30647,-0.4254,440.83,729.12,337.71,-90,242,-21.24,-24678,-7.2782e+05,60,140,18.137,1.0648e+05,4.472e+05,60,140,18.137,1.036e+05,-4.3514e+05
1036,6.5863,-0.30623,-0.42488,439.43,732.1,337.5,-90,242,-21.24,-24678,-7.2783e+05,60,140,18.137,1.0649e+05,4.4725e+05,60,140,18.137,1.0362e+05,-4.352e+05
1036.5,6.586,-0.306,-0.42436,438.02,735.08,337.29,-90,242,-21.24,-24678,-7.2783e+05,60,140,18.137,1.065e+05,4.473e+05,60,140,18.137,1.0363e+05,-4.3526e+05
1037,6.5857,-0.30576,-0.42383,436.61,738.06,337.08,-90,242,-21.24,-24678,-7.2784e+05,60,140,18.137,1.0651e+05,4.4735e+05,60,140,18.137,1.0365e+05,-4.3533e+05
1037.5,6.5854,-0.30552,-0.4233,435.18,741.03,336.87,-90,242,-21.24,-24679,-7.2785e+05,60,140,18.137,1.0652e+05,4.474e+05,60,140,18.137,1.0366e+05,-4.3539e+05
1038,6.5851,-0.30529,-0.42278,433.74,744,336.65,-90,242,-21.24,-24679,-7.2785e+05,60,140,18.137,1.0654e+05,4.4745e+05,60,140,18.137,1.0368e+05,-4.3546e+05
1038.5,6.5848,-0.30505,-0.42225,432.29,746.96,336.44,-90,242,-21.24,-24679,-7.2786e+05,60,140,18.137,1.0655e+05,4.475e+05,60,140,18.137,1.037e+05,-4.3552e+05
1039,6.5845,-0.30482,-0.42172,430.82,749.91,336.23,-90,242,-21.24,-24679,-7.2787e+05,60,140,18.137,1.0656e+05,4.4755e+05,60,140,18.137,1.0371e+05,-4.3559e+05
1039.5,6.5842,-0.30458,-0.42119,429.35,752.86,336.02,-90,242,-21.24,-24680,-7.2787e+05,60,140,18.137,1.0657e+05,4.476e+05,60,140,18.137,1.0373e+05,-4.3565e+05
1040,6.5839,-0.30434,-0.42066,427.87,755.8,335.81,-90,242,-21.24,-24680,-7.2788e+05,60,140,18.137,1.0658e+05,4.4765e+05,60,140,18.137,1.0374e+05,-4.3571e+05
1040.5,6.5836,-0.30411,-0.42013,426.38,758.74,335.6,-90,242,-21.24,-24680,-7.2789e+05,60,140,18.137,1.0659e+05,4.477e+05,60,140,18.137,1.0376e+05,-4.3578e+05
1041,6.5833,-0.30388,-0.4196,424.87,761.67,335.39,-90,242,-21.24,-24680,-7.2789e+05,60,140,18.137,1.0661e+05,4.4775e+05,60,140,18.137,1.0377e+05,-4.3584e+05
1041.5,6.583,-0.30364,-0.41907,423.36,764.6,335.18,-90,242,-21.24,-24680,-7.279e+05,60,140,18.137,1.0662e+05,4.478e+05,60,140,18.137,1.0379e+05,-4.3591e+05
1042,6.5827,-0.30341,-0.41853,421.83,767.52,334.97,-90,242,-21.24,-24681,-7.2791e+05,60,140,18.137,1.0663e+05,4.4785e+05,60,140,18.137,1.038e+05,-4.3597e+05
1042.5,6.5824,-0.30317,-0.418,420.3,770.43,334.76,-90,242,-21.24,-24681,-7.2791e+05,60,140,18.137,1.0664e+05,4.479e+05,60,140,18.137,1.0382e+05,-4.3604e+05
1043,6.5821,-0.30294,-0.41747,418.75,773.34,334.55,-90,242,-21.24,-24681,-7.2792e+05,60,140,18.137,1.0665e+05,4.4795e+05,60,140,18.137,1.0383e+05,-4.361e+05
1043.5,6.5818,-0.30271,-0.41694,417.2,776.25,334.35,-90,242,-21.24,-24681,-7.2793e+05,60,140,18.137,1.0667e+05,4.48e+05,60,140,18.137,1.0385e+05,-4.3617e+05
1044,6.5815,-0.30248,-0.41641,415.63,779.15,334.14,-90,242,-21.24,-24682,-7.2793e+05,60,140,18.137,1.0668e+05,4.4805e+05,60,140,18.137,1.0387e+05,-4.3623e+05
1044.5,6.5812,-0.30225,-0.41588,414.05,782.04,333.93,-90,242,-21.24,-24682,-7.2794e+05,60,140,18.137,1.0669e+05,4.481e+05,60,140,18.137,1.0388e+05,-4.363e+05
1045,6.5809,-0.30202,-0.41535,412.46,784.92,333.72,-90,242,-21.24,-24682,-7.2795e+05,60,140,18.137,1.067e+05,4.4815e+05,60,140,18.137,1.039e+05,-4.3636e+05
1045.5,6.5806,-0.30179,-0.41482,410.87,787.8,333.51,-90,242,-21.24,-24682,-7.2795e+05,60,140,18.137,1.0671e+05,4.482e+05,60,140,18.137,1.0391e+05,-4.3643e+05
1046,6.5803,-0.30157,-0.41429,409.26,790.68,333.31,-90,242,-21.24,-24682,-7.2796e+05,60,140,18.137,1.0673e+05,4.4825e+05,60,140,18.137,1.0393e+05,-4.3649e+05
1046.5,6.58,-0.30134,-0.41376,407.64,793.55,333.1,-90,242,-21.24,-24683,-7.2797e+05,60,140,18.137,1.0674e+05,4.483e+05,60,140,18.137,1.0394e+05,-4.3655e+05
1047,6.5797,-0.30112,-0.41324,406.01,796.41,332.89,-90,242,-21.24,-24683,-7.2797e+05,60,140,18.137,1.0675e+05,4.4835e+05,60,140,18.137,1.0396e+05,-4.3662e+05
1047.5,6.5795,-0.3009,-0.41271,404.37,799.27,332.69,-90,242,-21.24,-24683,-7.2798e+05,60,140,18.137,1.0676e+05,4.484e+05,60,140,18.137,1.0397e+05,-4.3668e+05
1048,6.5792,-0.30067,-0.41219,402.73,802.12,332.48,-90,242,-21.24,-24683,-7.2799e+05,60,140,18.137,1.0677e+05,4.4844e+05,60,140,18.137,1.0399e+05,-4.3675e+05
1048.5,6.5789,-0.30045,-0.41167,401.07,804.96,332.27,-90,242,-21.24,-24684,-7.2799e+05,60,140,18.137,1.0678e+05,4.4849e+05,60,140,18.137,1.04e+05,-4.3681e+05
1049,6.5786,-0.30023,-0.41115,399.4,807.8,332.07,-90,242,-21.24,-24684,-7.28e+05,60,140,18.137,1.068e+05,4.4854e+05,60,140,18.137,1.0402e+05,-4.3687e+05
1049.5,6.5783,-0.30002,-0.41063,397.72,810.64,331.86,-90,242,-21.24,-24684,-7.28e+05,60,140,18.137,1.0681e+05,4.4859e+05,60,140,18.137,1.0403e+05,-4.3693e+05
1050,6.578,-0.2998,-0.41011,396.03,813.46,331.66,-90,242,-21.24,-24684,-7.2801e+05,60,140,18.137,1.0682e+05,4.4864e+05,60,140,18.137,1.0405e+05,-4.37e+05
1050.5,6.5777,-0.29959,-0.40959,394.33,816.28,331.45,-90,242,-21.24,-24684,-7.2802e+05,60,140,18.137,1.0683e+05,4.4869e+05,60,140,18.137,1.0406e+05,-4.3706e+05
1051,6.5774,-0.29938,-0.40908,392.62,819.1,331.25,-90,242,-21.24,-24685,-7.2802e+05,60,140,18.137,1.0684e+05,4.4873e+05,60,140,18.137,1.0408e+05,-4.3712e+05
1051.5,6.5772,-0.29917,-0.40857,390.91,821.9,331.04,-90,242,-21.24,-24685,-7.2803e+05,60,140,18.137,1.0685e+05,4.4878e+05,60,140,18.137,1.0409e+05,-4.3718e+05
1052,6.5769,-0.29896,-0.40806,389.18,824.71,330.84,-90,242,-21.24,-24685,-7.2803e+05,60,140,18.137,1.0686e+05,4.4883e+05,60,140,18.137,1.0411e+05,-4.3724e+05
1052.5,6.5766,-0.29875,-0.40755,387.44,827.5,330.64,-90,242,-21.24,-24685,-7.2804e+05,60,140,18.137,1.0687e+05,4.4887e+05,60,140,18.137,1.0412e+05,-4.373e+05
1053,6.5763,-0.29855,-0.40704,385.69,830.29,330.43,-90,242,-21.24,-24685,-7.2805e+05,60,140,18.137,1.0689e+05,4.4892e+05,60,140,18.137,1.0413e+05,-4.3736e+05
1053.5,6.576,-0.29834,-0.40654,383.93,833.07,330.23,-90,242,-21.24,-24686,-7.2805e+05,60,140,18.137,1.069e+05,4.4897e+05,60,140,18.137,1.0415e+05,-4.3742e+05
1054,6.5758,-0.29814,-0.40604,382.17,835.85,330.03,-90,242,-21.24,-24686,-7.2806e+05,60,140,18.137,1.0691e+05,4.4901e+05,60,140,18.137,1.0416e+05,-4.3748e+05
1054.5,6.5755,-0.29794,-0.40554,380.39,838.62,329.82,-90,242,-21.24,-24686,-7.2806e+05,60,140,18.137,1.0692e+05,4.4906e+05,60,140,18.137,1.0418e+05,-4.3754e+05
1055,6.5752,-0.29775,-0.40504,378.6,841.39,329.62,-90,242,-21.24,-24686,-7.2807e+05,60,140,18.137,1.0693e+05,4.491e+05,60,140,18.137,1.0419e+05,-4.376e+05
1055.5,6.575,-0.29755,-0.40454,376.81,844.14,329.42,-90,242,-21.24,-24686,-7.2807e+05,60,140,18.137,1.0694e+05,4.4914e+05,60,140,18.137,1.042e+05,-4.3766e+05
1056,6.5747,-0.29736,-0.40405,375,846.89,329.22,-90,242,-21.24,-24687,-7.2808e+05,60,140,18.137,1.0695e+05,4.4919e+05,60,140,18.137,1.0422e+05,-4.3772e+05
1056.5,6.5744,-0.29717,-0.40356,373.19,849.64,329.01,-90,242,-21.24,-24687,-7.2809e+05,60,140,18.137,1.0696e+05,4.4923e+05,60,140,18.137,1.0423e+05,-4.3777e+05
1057,6.5742,-0.29698,-0.40308,371.36,852.38,328.81,-90,242,-21.24,-24687,-7.2809e+05,60,140,18.137,1.0697e+05,4.4928e+05,60,140,18.137,1.0425e+05,-4.3783e+05
1057.5,6.5739,-0.29679,-0.40259,369.53,855.11,328.61,-90,242,-21.24,-24687,-7.281e+05,60,140,18.137,1.0698e+05,4.4932e+05,60,140,18.137,1.0426e+05,-4.3789e+05
1058,6.5737,-0.29661,-0.40211,367.68,857.83,328.41,-90,242,-21.24,-24687,-7.281e+05,60,140,18.137,1.0699e+05,4.4936e+05,60,140,18.137,1.0427e+05,-4.3794e+05
1058.5,6.5734,-0.29643,-0.40164,365.83,860.55,328.21,-90,242,-21.24,-24687,-7.2811e+05,60,140,18.137,1.07e+05,4.494e+05,60,140,18.137,1.0429e+05,-4.38e+05
1059,6.5732,-0.29625,-0.40116,363.97,863.27,328.01,-90,242,-21.24,-24688,-7.2811e+05,60,140,18.137,1.0701e+05,4.4944e+05,60,140,18.137,1.043e+05,-4.3805e+05
1059.5,6.5729,-0.29607,-0.40069,362.1,865.97,327.81,-90,242,-21.24,-24688,-7.2812e+05,60,140,18.137,1.0702e+05,4.4949e+05,60,140,18.137,1.0431e+05,-4.3811e+05
1060,6.5727,-0.2959,-0.40022,360.22,868.67,327.61,-90,242,-21.24,-24688,-7.2812e+05,60,140,18.137,1.0703e+05,4.4953e+05,60,140,18.137,1.0432e+05,-4.3816e+05
1060.5,6.5724,-0.29572,-0.39975,358.33,871.36,327.41,-90,242,-21.24,-24688,-7.2813e+05,60,140,18.137,1.0704e+05,4.4957e+05,60,140,18.137,1.0434e+05,-4.3821e+05
1061,6.5722,-0.29555,-0.39929,356.43,874.05,327.21,-90,242,-21.24,-24688,-7.2813e+05,60,140,18.137,1.0705e+05,4.4961e+05,60,140,18.137,1.0435e+05,-4.3827e+05
1061.5,6.572,-0.29539,-0.39883,354.52,876.73,327.01,-90,242,-21.24,-24688,-7.2814e+05,60,140,18.137,1.0706e+05,4.4964e+05,60,140,18.137,1.0436e+05,-4.3832e+05
1062,6.5717,-0.29522,-0.39837,352.6,879.4,326.81,-90,242,-21.24,-24689,-7.2814e+05,60,140,18.137,1.0707e+05,4.4968e+05,60,140,18.137,1.0437e+05,-4.3837e+05
1062.5,6.5715,-0.29506,-0.39792,350.67,882.06,326.61,-90,242,-21.24,-24689,-7.2815e+05,60,140,18.137,1.0708e+05,4.4972e+05,60,140,18.137,1.0439e+05,-4.3842e+05
1063,6.5713,-0.2949,-0.39747,348.74,884.72,326.41,-90,242,-21.24,-24689,-7.2815e+05,60,140,18.137,1.0709e+05,4.4976e+05,60,140,18.137,1.044e+05,-4.3847e+05
1063.5,6.571,-0.29474,-0.39703,346.79,887.38,326.21,-90,242,-21.24,-24689,-7.2816e+05,60,140,18.137,1.0709e+05,4.498e+05,60,140,18.137,1.0441e+05,-4.3852e+05
1064,6.5708,-0.29459,-0.39659,344.84,890.02,326.01,-90,242,-21.24,-24689,-7.2816e+05,60,140,18.137,1.071e+05,4.4983e+05,60,140,18.137,1.0442e+05,-4.3857e+05
1064.5,6.5706,-0.29444,-0.39615,342.87,892.66,325.82,-90,242,-21.24,-24689,-7.2816e+05,60,140,18.137,1.0711e+05,4.4987e+05,60,140,18.137,1.0443e+05,-4.3862e+05
1065,6.5704,-0.29429,-0.39571,340.9,895.29,325.62,-90,242,-21.24,-24690,-7.2817e+05,60,140,18.137,1.0712e+05,4.499e+05,60,140,18.137,1.0444e+05,-4.3866e+05
1065.5,6.5702,-0.29414,-0.39528,338.92,897.92,325.42,-90,242,-21.24,-24690,-7.2817e+05,60,140,18.137,1.0713e+05,4.4994e+05,60,140,18.137,1.0446e+05,-4.3871e+05
1066,6.5699,-0.29399,-0.39485,336.93,900.53,325.22,-90,242,-21.24,-24690,-7.2818e+05,60,140,18.137,1.0714e+05,4.4997e+05,60,140,18.137,1.0447e+05,-4.3876e+05
1066.5,6.5697,-0.29385,-0.39443,334.93,903.14,325.03,-90,242,-21.24,-24690,-7.2818e+05,60,140,18.137,1.0714e+05,4.5001e+05,60,140,18.137,1.0448e+05,-4.388e+05
1067,6.5695,-0.29371,-0.39401,332.92,905.75,324.83,-90,242,-21.24,-24690,-7.2819e+05,60,140,18.137,1.0715e+05,4.5004e+05,60,140,18.137,1.0449e+05,-4.3885e+05
1067.5,6.5693,-0.29357,-0.39359,330.9,908.34,324.63,-90,242,-21.24,-24690,-7.2819e+05,60,140,18.137,1.0716e+05,4.5007e+05,60,140,18.137,1.045e+05,-4.3889e+05
1068,6.5691,-0.29344,-0.39318,328.88,910.93,324.44,-90,242,-21.24,-24690,-7.2819e+05,60,140,18.137,1.0717e+05,4.5011e+05,60,140,18.137,1.0451e+05,-4.3894e+05
1068.5,6.5689,-0.29331,-0.39277,326.84,913.52,324.24,-90,242,-21.24,-24691,-7.282e+05,60,140,18.137,1.0718e+05,4.5014e+05,60,140,18.137,1.0452e+05,-4.3898e+05
1069,6.5687,-0.29318,-0.39236,324.8,916.09,324.04,-90,242,-21.24,-24691,-7.282e+05,60,140,18.137,1.0718e+05,4.5017e+05,60,140,18.137,1.0453e+05,-4.3902e+05
1069.5,6.5686,-0.29306,-0.39196,322.75,918.66,323.85,-90,242,-21.24,-24691,-7.2821e+05,60,140,18.137,1.0719e+05,4.502e+05,60,140,18.137,1.0454e+05,-4.3907e+05
1070,6.5684,-0.29293,-0.39156,320.69,921.22,323.65,-90,242,-21.24,-24691,-7.2821e+05,60,140,18.137,1.072e+05,4.5023e+05,60,140,18.137,1.0455e+05,-4.3911e+05
1070.5,6.5682,-0.29281,-0.39117,318.62,923.78,323.45,-90,242,-21.24,-24691,-7.2821e+05,60,140,18.137,1.072e+05,4.5026e+05,60,140,18.137,1.0456e+05,-4.3915e+05
1071,6.568,-0.29269,-0.39078,316.54,926.33,323.26,-90,242,-21.24,-24691,-7.2822e+05,60,140,18.137,1.0721e+05,4.5029e+05,60,140,18.137,1.0457e+05,-4.3919e+05
1071.5,6.5678,-0.29258,-0.3904,314.46,928.87,323.06,-90,242,-21.24,-24691,-7.2822e+05,60,140,18.137,1.0722e+05,4.5032e+05,60,140,18.137,1.0458e+05,-4.3923e+05
1072,6.5677,-0.29246,-0.39002,312.36,931.4,322.87,-90,242,-21.24,-24691,-7.2823e+05,60,140,18.137,1.0723e+05,4.5035e+05,60,140,18.137,1.0459e+05,-4.3927e+05
1072.5,6.5675,-0.29235,-0.38964,310.26,933.93,322.67,-90,242,-21.24,-24692,-7.2823e+05,60,140,18.137,1.0723e+05,4.5037e+05,60,140,18.137,1.046e+05,-4.393e+05
1073,6.5673,-0.29225,-0.38927,308.15,936.44,322.48,-90,242,-21.24,-24692,-7.2823e+05,60,140,18.137,1.0724e+05,4.504e+05,60,140,18.137,1.0461e+05,-4.3934e+05
1073.5,6.5671,-0.29214,-0.3889,306.03,938.96,322.28,-90,242,-21.24,-24692,-7.2824e+05,60,140,18.137,1.0724e+05,4.5043e+05,60,140,18.137,1.0461e+05,-4.3938e+05
1074,6.567,-0.29204,-0.38853,303.9,941.46,322.09,-90,242,-21.24,-24692,-7.2824e+05,60,140,18.137,1.0725e+05,4.5045e+05,60,140,18.137,1.0462e+05,-4.3941e+05
1074.5,6.5668,-0.29194,-0.38817,301.76,943.96,321.9,-90,242,-21.24,-24692,-7.2824e+05,60,140,18.137,1.0726e+05,4.5048e+05,60,140,18.137,1.0463e+05,-4.3945e+05
1075,6.5667,-0.29184,-0.38782,299.61,946.45,321.7,-90,242,-21.24,-24692,-7.2825e+05,60,140,18.137,1.0726e+05,4.505e+05,60,140,18.137,1.0464e+05,-4.3948e+05
1075.5,6.5665,-0.29175,-0.38746,297.46,948.93,321.51,-90,242,-21.24,-24692,-7.2825e+05,60,140,18.137,1.0727e+05,4.5053e+05,60,140,18.137,1.0465e+05,-4.3952e+05
1076,6.5664,-0.29166,-0.38712,295.3,951.41,321.32,-90,242,-21.24,-24692,-7.2825e+05,60,140,18.137,1.0727e+05,4.5055e+05,60,140,18.137,1.0466e+05,-4.3955e+05
1076.5,6.5662,-0.29157,-0.38677,293.13,953.87,321.12,-90,242,-21.24,-24692,-7.2826e+05,60,140,18.137,1.0728e+05,4.5057e+05,60,140,18.137,1.0466e+05,-4.3958e+05
1077,6.5661,-0.29148,-0.38643,290.95,956.33,320.93,-90,242,-21.24,-24693,-7.2826e+05,60,140,18.137,1.0729e+05,4.506e+05,60,140,18.137,1.0467e+05,-4.3962e+05
1077.5,6.5659,-0.2914,-0.3861,288.76,958.79,320.74,-90,242,-21.24,-24693,-7.2826e+05,60,140,18.137,1.0729e+05,4.5062e+05,60,140,18.137,1.0468e+05,-4.3965e+05
1078,6.5658,-0.29132,-0.38577,286.57,961.23,320.54,-90,242,-21.24,-24693,-7.2826e+05,60,140,18.137,1.073e+05,4.5064e+05,60,140,18.137,1.0469e+05,-4.3968e+05
1078.5,6.5657,-0.29124,-0.38544,284.36,963.67,320.35,-90,242,-21.24,-24693,-7.2827e+05,60,140,18.137,1.073e+05,4.5066e+05,60,140,18.137,1.0469e+05,-4.3971e+05
1079,6.5655,-0.29116,-0.38512,282.15,966.1,320.16,-90,242,-21.24,-24693,-7.2827e+05,60,140,18.137,1.0731e+05,4.5068e+05,60,140,18.137,1.047e+05,-4.3974e+05
1079.5,6.5654,-0.29109,-0.3848,279.93,968.53,319.96,-90,242,-21.24,-24693,-7.2827e+05,60,140,18.137,1.0731e+05,4.507e+05,60,140,18.137,1.0471e+05,-4.3977e+05
1080,6.5653,-0.29102,-0.38449,277.71,970.94,319.77,-90,242,-21.24,-24693,-7.2828e+05,60,140,18.137,1.0731e+05,4.5072e+05,60,140,18.137,1.0471e+05,-4.398e+05
1080.5,6.5652,-0.29095,-0.38418,275.47,973.35,319.58,-90,242,-21.24,-24693,-7.2828e+05,60,140,18.137,1.0732e+05,4.5074e+05,60,140,18.137,1.0472e+05,-4.3982e+05
1081,6.565,-0.29088,-0.38387,273.23,975.75,319.39,-90,242,-21.24,-24693,-7.2828e+05,60,140,18.137,1.0732e+05,4.5076e+05,60,140,18.137,1.0473e+05,-4.3985e+05
1081.5,6.5649,-0.29082,-0.38357,270.98,978.14,319.2,-90,242,-21.24,-24693,-7.2828e+05,60,140,18.137,1.0733e+05,4.5078e+05,60,140,18.137,1.0473e+05,-4.3988e+05
